,County_id,Year,Unit,Income,county_name,state_code
2420,45079,2017,Thousands of dollars,"18,053,813",Richland, SC
2421,45081,2017,Thousands of dollars,"678,280",Saluda, SC
2422,45083,2017,Thousands of dollars,"12,798,599",Spartanburg, SC
2423,45085,2017,Thousands of dollars,"3,941,257",Sumter, SC
2424,45087,2017,Thousands of dollars,"877,271",Union, SC
2425,45089,2017,Thousands of dollars,"988,007",Williamsburg, SC
2426,45091,2017,Thousands of dollars,"11,814,573",York, SC
2427,46000,2017,Thousands of dollars,"42,455,313",South Dakota,
2428,46003,2017,Thousands of dollars,"118,505",Aurora, SD
2429,46005,2017,Thousands of dollars,"862,440",Beadle, SD
2430,46007,2017,Thousands of dollars,"101,144",Bennett, SD
2431,46009,2017,Thousands of dollars,"250,007",Bon Homme, SD
2432,46011,2017,Thousands of dollars,"1,533,749",Brookings, SD
2433,46013,2017,Thousands of dollars,"1,942,952",Brown, SD
2434,46015,2017,Thousands of dollars,"215,365",Brule, SD
2435,46017,2017,Thousands of dollars,"46,767",Buffalo, SD
2436,46019,2017,Thousands of dollars,"366,392",Butte, SD
2437,46021,2017,Thousands of dollars,"62,581",Campbell, SD
2438,46023,2017,Thousands of dollars,"379,663",Charles Mix, SD
2439,46025,2017,Thousands of dollars,"158,710",Clark, SD
2440,46027,2017,Thousands of dollars,"523,232",Clay, SD
2441,46029,2017,Thousands of dollars,"1,284,695",Codington, SD
2442,46031,2017,Thousands of dollars,"110,651",Corson, SD
2443,46033,2017,Thousands of dollars,"399,498",Custer, SD
2444,46035,2017,Thousands of dollars,"963,412",Davison, SD
2445,46037,2017,Thousands of dollars,"229,864",Day, SD
2446,46039,2017,Thousands of dollars,"212,780",Deuel, SD
2447,46041,2017,Thousands of dollars,"206,478",Dewey, SD
2448,46043,2017,Thousands of dollars,"162,509",Douglas, SD
2449,46045,2017,Thousands of dollars,"168,424",Edmunds, SD
2450,46047,2017,Thousands of dollars,"303,219",Fall River, SD
2451,46049,2017,Thousands of dollars,"84,983",Faulk, SD
2452,46051,2017,Thousands of dollars,"375,759",Grant, SD
2453,46053,2017,Thousands of dollars,"193,428",Gregory, SD
2454,46055,2017,Thousands of dollars,"90,774",Haakon, SD
2455,46057,2017,Thousands of dollars,"241,496",Hamlin, SD
2456,46059,2017,Thousands of dollars,"133,720",Hand, SD
2457,46061,2017,Thousands of dollars,"209,394",Hanson, SD
2458,46063,2017,Thousands of dollars,"60,576",Harding, SD
2459,46065,2017,Thousands of dollars,"896,032",Hughes, SD
2460,46067,2017,Thousands of dollars,"353,815",Hutchinson, SD
2461,46069,2017,Thousands of dollars,"59,560",Hyde, SD
2462,46071,2017,Thousands of dollars,"81,754",Jackson, SD
2463,46073,2017,Thousands of dollars,"97,979",Jerauld, SD
2464,46075,2017,Thousands of dollars,"45,155",Jones, SD
2465,46077,2017,Thousands of dollars,"222,318",Kingsbury, SD
2466,46079,2017,Thousands of dollars,"661,799",Lake, SD
2467,46081,2017,Thousands of dollars,"1,193,539",Lawrence, SD
2468,46083,2017,Thousands of dollars,"3,642,092",Lincoln, SD
2469,46085,2017,Thousands of dollars,"149,616",Lyman, SD
2470,46087,2017,Thousands of dollars,"266,315",McCook, SD
2471,46089,2017,Thousands of dollars,"81,406",McPherson, SD
2472,46091,2017,Thousands of dollars,"204,070",Marshall, SD
2473,46093,2017,Thousands of dollars,"1,163,042",Meade, SD
2474,46095,2017,Thousands of dollars,"56,077",Mellette, SD
2475,46097,2017,Thousands of dollars,"111,126",Miner, SD
2476,46099,2017,Thousands of dollars,"10,085,122",Minnehaha, SD
2477,46101,2017,Thousands of dollars,"313,755",Moody, SD
2478,46102,2017,Thousands of dollars,"342,308",Oglala Lakota, SD*
2479,46103,2017,Thousands of dollars,"5,351,405",Pennington, SD
2480,46105,2017,Thousands of dollars,"129,272",Perkins, SD
2481,46107,2017,Thousands of dollars,"130,426",Potter, SD
2482,46109,2017,Thousands of dollars,"347,696",Roberts, SD
2483,46111,2017,Thousands of dollars,"110,917",Sanborn, SD
2484,46115,2017,Thousands of dollars,"297,811",Spink, SD
2485,46117,2017,Thousands of dollars,"200,763",Stanley, SD
2486,46119,2017,Thousands of dollars,"79,421",Sully, SD
2487,46121,2017,Thousands of dollars,"251,946",Todd, SD
2488,46123,2017,Thousands of dollars,"240,418",Tripp, SD
2489,46125,2017,Thousands of dollars,"501,933",Turner, SD
2490,46127,2017,Thousands of dollars,"1,447,968",Union, SD
2491,46129,2017,Thousands of dollars,"234,964",Walworth, SD
2492,46135,2017,Thousands of dollars,"1,053,101",Yankton, SD
2493,46137,2017,Thousands of dollars,"57,225",Ziebach, SD
2494,47000,2017,Thousands of dollars,"305,690,612",Tennessee,
2495,47001,2017,Thousands of dollars,"3,114,841",Anderson, TN
2496,47003,2017,Thousands of dollars,"1,752,772",Bedford, TN
2497,47005,2017,Thousands of dollars,"530,158",Benton, TN
2498,47007,2017,Thousands of dollars,"378,307",Bledsoe, TN
2499,47009,2017,Thousands of dollars,"5,356,210",Blount, TN
2500,47011,2017,Thousands of dollars,"4,092,165",Bradley, TN
2501,47013,2017,Thousands of dollars,"1,310,065",Campbell, TN
2502,47015,2017,Thousands of dollars,"504,511",Cannon, TN
2503,47017,2017,Thousands of dollars,"991,043",Carroll, TN
2504,47019,2017,Thousands of dollars,"1,892,711",Carter, TN
2505,47021,2017,Thousands of dollars,"1,703,947",Cheatham, TN
2506,47023,2017,Thousands of dollars,"568,240",Chester, TN
2507,47025,2017,Thousands of dollars,"1,094,789",Claiborne, TN
2508,47027,2017,Thousands of dollars,"239,823",Clay, TN
2509,47029,2017,Thousands of dollars,"1,115,099",Cocke, TN
2510,47031,2017,Thousands of dollars,"2,102,569",Coffee, TN
2511,47033,2017,Thousands of dollars,"514,589",Crockett, TN
2512,47035,2017,Thousands of dollars,"2,129,025",Cumberland, TN
2513,47037,2017,Thousands of dollars,"43,591,995",Davidson, TN
2514,47039,2017,Thousands of dollars,"492,151",Decatur, TN
2515,47041,2017,Thousands of dollars,"768,660",DeKalb, TN
2516,47043,2017,Thousands of dollars,"2,064,177",Dickson, TN
2517,47045,2017,Thousands of dollars,"1,473,343",Dyer, TN
2518,47047,2017,Thousands of dollars,"2,159,639",Fayette, TN
2519,47049,2017,Thousands of dollars,"570,594",Fentress, TN
2520,47051,2017,Thousands of dollars,"1,564,293",Franklin, TN
2521,47053,2017,Thousands of dollars,"1,839,906",Gibson, TN
2522,47055,2017,Thousands of dollars,"1,122,557",Giles, TN
2523,47057,2017,Thousands of dollars,"747,936",Grainger, TN
2524,47059,2017,Thousands of dollars,"2,681,246",Greene, TN
2525,47061,2017,Thousands of dollars,"406,265",Grundy, TN
2526,47063,2017,Thousands of dollars,"2,315,071",Hamblen, TN
2527,47065,2017,Thousands of dollars,"18,151,476",Hamilton, TN
2528,47067,2017,Thousands of dollars,"174,386",Hancock, TN
2529,47069,2017,Thousands of dollars,"731,091",Hardeman, TN
2530,47071,2017,Thousands of dollars,"986,008",Hardin, TN
2531,47073,2017,Thousands of dollars,"1,887,912",Hawkins, TN
2532,47075,2017,Thousands of dollars,"558,722",Haywood, TN
2533,47077,2017,Thousands of dollars,"956,115",Henderson, TN
2534,47079,2017,Thousands of dollars,"1,325,237",Henry, TN
2535,47081,2017,Thousands of dollars,"782,212",Hickman, TN
2536,47083,2017,Thousands of dollars,"265,259",Houston, TN
2537,47085,2017,Thousands of dollars,"715,079",Humphreys, TN
2538,47087,2017,Thousands of dollars,"354,636",Jackson, TN
2539,47089,2017,Thousands of dollars,"1,848,815",Jefferson, TN
2540,47091,2017,Thousands of dollars,"556,635",Johnson, TN
2541,47093,2017,Thousands of dollars,"22,243,142",Knox, TN
2542,47095,2017,Thousands of dollars,"173,068",Lake, TN
2543,47097,2017,Thousands of dollars,"711,242",Lauderdale, TN
2544,47099,2017,Thousands of dollars,"1,468,757",Lawrence, TN
2545,47101,2017,Thousands of dollars,"400,697",Lewis, TN
2546,47103,2017,Thousands of dollars,"1,364,600",Lincoln, TN
2547,47105,2017,Thousands of dollars,"2,408,529",Loudon, TN
2548,47107,2017,Thousands of dollars,"1,855,151",McMinn, TN
2549,47109,2017,Thousands of dollars,"829,558",McNairy, TN
2550,47111,2017,Thousands of dollars,"795,597",Macon, TN
2551,47113,2017,Thousands of dollars,"4,045,324",Madison, TN
2552,47115,2017,Thousands of dollars,"1,065,176",Marion, TN
2553,47117,2017,Thousands of dollars,"1,210,499",Marshall, TN
2554,47119,2017,Thousands of dollars,"3,806,530",Maury, TN
2555,47121,2017,Thousands of dollars,"402,434",Meigs, TN
2556,47123,2017,Thousands of dollars,"1,492,781",Monroe, TN
2557,47125,2017,Thousands of dollars,"8,133,999",Montgomery, TN
2558,47127,2017,Thousands of dollars,"250,159",Moore, TN
2559,47129,2017,Thousands of dollars,"620,922",Morgan, TN
2560,47131,2017,Thousands of dollars,"1,177,424",Obion, TN
2561,47133,2017,Thousands of dollars,"714,189",Overton, TN
2562,47135,2017,Thousands of dollars,"268,519",Perry, TN
2563,47137,2017,Thousands of dollars,"198,714",Pickett, TN
2564,47139,2017,Thousands of dollars,"557,834",Polk, TN
2565,47141,2017,Thousands of dollars,"3,005,086",Putnam, TN
2566,47143,2017,Thousands of dollars,"1,120,226",Rhea, TN
2567,47145,2017,Thousands of dollars,"2,108,855",Roane, TN
2568,47147,2017,Thousands of dollars,"2,839,589",Robertson, TN
2569,47149,2017,Thousands of dollars,"12,676,094",Rutherford, TN
2570,47151,2017,Thousands of dollars,"631,547",Scott, TN
2571,47153,2017,Thousands of dollars,"540,684",Sequatchie, TN
2572,47155,2017,Thousands of dollars,"3,721,419",Sevier, TN
2573,47157,2017,Thousands of dollars,"44,650,627",Shelby, TN
2574,47159,2017,Thousands of dollars,"721,803",Smith, TN
2575,47161,2017,Thousands of dollars,"527,830",Stewart, TN
2576,47163,2017,Thousands of dollars,"6,511,141",Sullivan, TN
2577,47165,2017,Thousands of dollars,"8,626,254",Sumner, TN
2578,47167,2017,Thousands of dollars,"2,302,118",Tipton, TN
2579,47169,2017,Thousands of dollars,"321,580",Trousdale, TN
2580,47171,2017,Thousands of dollars,"653,158",Unicoi, TN
2581,47173,2017,Thousands of dollars,"596,606",Union, TN
2582,47175,2017,Thousands of dollars,"176,816",Van Buren, TN
2583,47177,2017,Thousands of dollars,"1,361,124",Warren, TN
2584,47179,2017,Thousands of dollars,"5,368,052",Washington, TN
2585,47181,2017,Thousands of dollars,"452,812",Wayne, TN
2586,47183,2017,Thousands of dollars,"1,208,956",Weakley, TN
2587,47185,2017,Thousands of dollars,"861,642",White, TN
2588,47187,2017,Thousands of dollars,"21,571,048",Williamson, TN
2589,47189,2017,Thousands of dollars,"6,458,420",Wilson, TN
2590,48000,2017,Thousands of dollars,"1,340,568,414",Texas,
2591,48001,2017,Thousands of dollars,"1,926,333",Anderson, TX
2592,48003,2017,Thousands of dollars,"763,902",Andrews, TX
2593,48005,2017,Thousands of dollars,"3,297,553",Angelina, TX
2594,48007,2017,Thousands of dollars,"1,146,138",Aransas, TX
2595,48009,2017,Thousands of dollars,"414,992",Archer, TX
2596,48011,2017,Thousands of dollars,"85,048",Armstrong, TX
2597,48013,2017,Thousands of dollars,"1,683,594",Atascosa, TX
2598,48015,2017,Thousands of dollars,"1,467,332",Austin, TX
2599,48017,2017,Thousands of dollars,"316,051",Bailey, TX
2600,48019,2017,Thousands of dollars,"946,129",Bandera, TX
2601,48021,2017,Thousands of dollars,"2,964,012",Bastrop, TX
2602,48023,2017,Thousands of dollars,"141,987",Baylor, TX
2603,48025,2017,Thousands of dollars,"881,725",Bee, TX
2604,48027,2017,Thousands of dollars,"14,617,434",Bell, TX
2605,48029,2017,Thousands of dollars,"85,782,196",Bexar, TX
2606,48031,2017,Thousands of dollars,"569,421",Blanco, TX
2607,48033,2017,Thousands of dollars,"34,845",Borden, TX
2608,48035,2017,Thousands of dollars,"745,938",Bosque, TX
2609,48037,2017,Thousands of dollars,"3,648,286",Bowie, TX
2610,48039,2017,Thousands of dollars,"16,645,867",Brazoria, TX
2611,48041,2017,Thousands of dollars,"8,323,157",Brazos, TX
2612,48043,2017,Thousands of dollars,"414,727",Brewster, TX
2613,48045,2017,Thousands of dollars,"52,204",Briscoe, TX
2614,48047,2017,Thousands of dollars,"242,124",Brooks, TX
2615,48049,2017,Thousands of dollars,"1,409,521",Brown, TX
2616,48051,2017,Thousands of dollars,"729,124",Burleson, TX
2617,48053,2017,Thousands of dollars,"2,122,566",Burnet, TX
2618,48055,2017,Thousands of dollars,"1,392,457",Caldwell, TX
2619,48057,2017,Thousands of dollars,"795,537",Calhoun, TX
2620,48059,2017,Thousands of dollars,"530,353",Callahan, TX
2621,48061,2017,Thousands of dollars,"11,754,457",Cameron, TX
2622,48063,2017,Thousands of dollars,"494,801",Camp, TX
2623,48065,2017,Thousands of dollars,"267,604",Carson, TX
2624,48067,2017,Thousands of dollars,"1,080,323",Cass, TX
2625,48069,2017,Thousands of dollars,"393,790",Castro, TX
2626,48071,2017,Thousands of dollars,"2,147,981",Chambers, TX
2627,48073,2017,Thousands of dollars,"1,789,572",Cherokee, TX
2628,48075,2017,Thousands of dollars,"211,760",Childress, TX
2629,48077,2017,Thousands of dollars,"443,125",Clay, TX
2630,48079,2017,Thousands of dollars,"115,791",Cochran, TX
2631,48081,2017,Thousands of dollars,"127,566",Coke, TX
2632,48083,2017,Thousands of dollars,"326,982",Coleman, TX
2633,48085,2017,Thousands of dollars,"62,078,378",Collin, TX
2634,48087,2017,Thousands of dollars,"114,063",Collingsworth, TX
2635,48089,2017,Thousands of dollars,"951,966",Colorado, TX
2636,48091,2017,Thousands of dollars,"7,891,500",Comal, TX
2637,48093,2017,Thousands of dollars,"540,776",Comanche, TX
2638,48095,2017,Thousands of dollars,"87,836",Concho, TX
2639,48097,2017,Thousands of dollars,"1,888,597",Cooke, TX
2640,48099,2017,Thousands of dollars,"2,464,970",Coryell, TX
2641,48101,2017,Thousands of dollars,"83,562",Cottle, TX
2642,48103,2017,Thousands of dollars,"187,685",Crane, TX
2643,48105,2017,Thousands of dollars,"131,002",Crockett, TX
2644,48107,2017,Thousands of dollars,"203,691",Crosby, TX
2645,48109,2017,Thousands of dollars,"105,141",Culberson, TX
2646,48111,2017,Thousands of dollars,"393,283",Dallam, TX
2647,48113,2017,Thousands of dollars,"146,247,979",Dallas, TX
2648,48115,2017,Thousands of dollars,"472,243",Dawson, TX
2649,48117,2017,Thousands of dollars,"784,210",Deaf Smith, TX
2650,48119,2017,Thousands of dollars,"184,039",Delta, TX
2651,48121,2017,Thousands of dollars,"45,112,022",Denton, TX
2652,48123,2017,Thousands of dollars,"1,049,645",DeWitt, TX
2653,48125,2017,Thousands of dollars,"70,702",Dickens, TX
2654,48127,2017,Thousands of dollars,"334,069",Dimmit, TX
2655,48129,2017,Thousands of dollars,"146,266",Donley, TX
2656,48131,2017,Thousands of dollars,"389,812",Duval, TX
2657,48133,2017,Thousands of dollars,"1,036,438",Eastland, TX
2658,48135,2017,Thousands of dollars,"6,417,181",Ector, TX
2659,48137,2017,Thousands of dollars,"66,921",Edwards, TX
2660,48139,2017,Thousands of dollars,"7,377,130",Ellis, TX
2661,48141,2017,Thousands of dollars,"29,062,655",El Paso, TX
2662,48143,2017,Thousands of dollars,"1,579,045",Erath, TX
2663,48145,2017,Thousands of dollars,"564,823",Falls, TX
2664,48147,2017,Thousands of dollars,"1,268,496",Fannin, TX
2665,48149,2017,Thousands of dollars,"1,234,101",Fayette, TX
2666,48151,2017,Thousands of dollars,"140,685",Fisher, TX
2667,48153,2017,Thousands of dollars,"228,735",Floyd, TX
2668,48155,2017,Thousands of dollars,"46,202",Foard, TX
2669,48157,2017,Thousands of dollars,"41,690,472",Fort Bend, TX
2670,48159,2017,Thousands of dollars,"412,927",Franklin, TX
2671,48161,2017,Thousands of dollars,"700,248",Freestone, TX
2672,48163,2017,Thousands of dollars,"517,857",Frio, TX
2673,48165,2017,Thousands of dollars,"758,441",Gaines, TX
2674,48167,2017,Thousands of dollars,"16,443,373",Galveston, TX
2675,48169,2017,Thousands of dollars,"172,873",Garza, TX
2676,48171,2017,Thousands of dollars,"1,529,002",Gillespie, TX
2677,48173,2017,Thousands of dollars,"105,160",Glasscock, TX
2678,48175,2017,Thousands of dollars,"309,209",Goliad, TX
2679,48177,2017,Thousands of dollars,"859,835",Gonzales, TX
2680,48179,2017,Thousands of dollars,"936,056",Gray, TX
2681,48181,2017,Thousands of dollars,"5,409,499",Grayson, TX
2682,48183,2017,Thousands of dollars,"5,437,195",Gregg, TX
2683,48185,2017,Thousands of dollars,"945,255",Grimes, TX
2684,48187,2017,Thousands of dollars,"6,868,371",Guadalupe, TX
2685,48189,2017,Thousands of dollars,"1,084,701",Hale, TX
2686,48191,2017,Thousands of dollars,"92,232",Hall, TX
2687,48193,2017,Thousands of dollars,"478,746",Hamilton, TX
2688,48195,2017,Thousands of dollars,"330,955",Hansford, TX
2689,48197,2017,Thousands of dollars,"152,376",Hardeman, TX
2690,48199,2017,Thousands of dollars,"2,540,181",Hardin, TX
2691,48201,2017,Thousands of dollars,"247,482,118",Harris, TX
2692,48203,2017,Thousands of dollars,"2,670,975",Harrison, TX
2693,48205,2017,Thousands of dollars,"354,404",Hartley, TX
2694,48207,2017,Thousands of dollars,"199,282",Haskell, TX
2695,48209,2017,Thousands of dollars,"8,987,390",Hays, TX
2696,48211,2017,Thousands of dollars,"211,793",Hemphill, TX
2697,48213,2017,Thousands of dollars,"3,097,980",Henderson, TX
2698,48215,2017,Thousands of dollars,"22,047,447",Hidalgo, TX
2699,48217,2017,Thousands of dollars,"1,344,537",Hill, TX
2700,48219,2017,Thousands of dollars,"858,852",Hockley, TX
2701,48221,2017,Thousands of dollars,"2,760,299",Hood, TX
2702,48223,2017,Thousands of dollars,"1,382,045",Hopkins, TX
2703,48225,2017,Thousands of dollars,"841,470",Houston, TX
2704,48227,2017,Thousands of dollars,"1,310,679",Howard, TX
2705,48229,2017,Thousands of dollars,"146,527",Hudspeth, TX
2706,48231,2017,Thousands of dollars,"3,447,466",Hunt, TX
2707,48233,2017,Thousands of dollars,"898,880",Hutchinson, TX
2708,48235,2017,Thousands of dollars,"83,730",Irion, TX
2709,48237,2017,Thousands of dollars,"345,063",Jack, TX
2710,48239,2017,Thousands of dollars,"591,922",Jackson, TX
2711,48241,2017,Thousands of dollars,"1,390,610",Jasper, TX
2712,48243,2017,Thousands of dollars,"90,350",Jeff Davis, TX
2713,48245,2017,Thousands of dollars,"10,851,311",Jefferson, TX
2714,48247,2017,Thousands of dollars,"156,516",Jim Hogg, TX
2715,48249,2017,Thousands of dollars,"1,549,237",Jim Wells, TX
2716,48251,2017,Thousands of dollars,"6,682,230",Johnson, TX
2717,48253,2017,Thousands of dollars,"598,874",Jones, TX
2718,48255,2017,Thousands of dollars,"683,202",Karnes, TX
2719,48257,2017,Thousands of dollars,"5,055,427",Kaufman, TX
2720,48259,2017,Thousands of dollars,"3,689,724",Kendall, TX
2721,48261,2017,Thousands of dollars,"17,221",Kenedy, TX
2722,48263,2017,Thousands of dollars,"37,050",Kent, TX
2723,48265,2017,Thousands of dollars,"2,445,729",Kerr, TX
2724,48267,2017,Thousands of dollars,"180,841",Kimble, TX
2725,48269,2017,Thousands of dollars,"11,156",King, TX
2726,48271,2017,Thousands of dollars,"108,470",Kinney, TX
2727,48273,2017,Thousands of dollars,"1,154,083",Kleberg, TX
2728,48275,2017,Thousands of dollars,"135,651",Knox, TX
2729,48277,2017,Thousands of dollars,"2,013,704",Lamar, TX
2730,48279,2017,Thousands of dollars,"508,124",Lamb, TX
2731,48281,2017,Thousands of dollars,"1,011,361",Lampasas, TX
2732,48283,2017,Thousands of dollars,"263,136",La Salle, TX
2733,48285,2017,Thousands of dollars,"960,559",Lavaca, TX
2734,48287,2017,Thousands of dollars,"773,083",Lee, TX
2735,48289,2017,Thousands of dollars,"655,033",Leon, TX
2736,48291,2017,Thousands of dollars,"2,998,337",Liberty, TX
2737,48293,2017,Thousands of dollars,"798,624",Limestone, TX
2738,48295,2017,Thousands of dollars,"185,244",Lipscomb, TX
2739,48297,2017,Thousands of dollars,"391,956",Live Oak, TX
2740,48299,2017,Thousands of dollars,"993,186",Llano, TX
2741,48301,2017,Thousands of dollars,"6,145",Loving, TX
2742,48303,2017,Thousands of dollars,"12,646,303",Lubbock, TX
2743,48305,2017,Thousands of dollars,"203,328",Lynn, TX
2744,48307,2017,Thousands of dollars,"298,322",McCulloch, TX
2745,48309,2017,Thousands of dollars,"9,985,065",McLennan, TX
2746,48311,2017,Thousands of dollars,"45,523",McMullen, TX
2747,48313,2017,Thousands of dollars,"426,052",Madison, TX
2748,48315,2017,Thousands of dollars,"366,520",Marion, TX
2749,48317,2017,Thousands of dollars,"263,189",Martin, TX
2750,48319,2017,Thousands of dollars,"177,802",Mason, TX
2751,48321,2017,Thousands of dollars,"1,504,079",Matagorda, TX
2752,48323,2017,Thousands of dollars,"1,667,053",Maverick, TX
2753,48325,2017,Thousands of dollars,"1,911,981",Medina, TX
2754,48327,2017,Thousands of dollars,"75,348",Menard, TX
2755,48329,2017,Thousands of dollars,"12,379,069",Midland, TX
2756,48331,2017,Thousands of dollars,"920,234",Milam, TX
2757,48333,2017,Thousands of dollars,"181,037",Mills, TX
2758,48335,2017,Thousands of dollars,"254,354",Mitchell, TX
2759,48337,2017,Thousands of dollars,"763,687",Montague, TX
2760,48339,2017,Thousands of dollars,"32,877,204",Montgomery, TX
2761,48341,2017,Thousands of dollars,"893,917",Moore, TX
2762,48343,2017,Thousands of dollars,"526,723",Morris, TX
2763,48345,2017,Thousands of dollars,"34,990",Motley, TX
2764,48347,2017,Thousands of dollars,"2,386,951",Nacogdoches, TX
2765,48349,2017,Thousands of dollars,"1,799,965",Navarro, TX
2766,48351,2017,Thousands of dollars,"436,784",Newton, TX
2767,48353,2017,Thousands of dollars,"594,576",Nolan, TX
2768,48355,2017,Thousands of dollars,"15,125,406",Nueces, TX
2769,48357,2017,Thousands of dollars,"506,177",Ochiltree, TX
2770,48359,2017,Thousands of dollars,"102,337",Oldham, TX
2771,48361,2017,Thousands of dollars,"3,692,033",Orange, TX
2772,48363,2017,Thousands of dollars,"1,056,710",Palo Pinto, TX
2773,48365,2017,Thousands of dollars,"939,265",Panola, TX
2774,48367,2017,Thousands of dollars,"6,930,693",Parker, TX
2775,48369,2017,Thousands of dollars,"465,271",Parmer, TX
2776,48371,2017,Thousands of dollars,"523,131",Pecos, TX
2777,48373,2017,Thousands of dollars,"1,878,484",Polk, TX
2778,48375,2017,Thousands of dollars,"4,873,222",Potter, TX
2779,48377,2017,Thousands of dollars,"280,390",Presidio, TX
2780,48379,2017,Thousands of dollars,"380,846",Rains, TX
2781,48381,2017,Thousands of dollars,"6,280,865",Randall, TX
2782,48383,2017,Thousands of dollars,"150,241",Reagan, TX
2783,48385,2017,Thousands of dollars,"117,264",Real, TX
2784,48387,2017,Thousands of dollars,"481,992",Red River, TX
2785,48389,2017,Thousands of dollars,"502,123",Reeves, TX
2786,48391,2017,Thousands of dollars,"299,764",Refugio, TX
2787,48393,2017,Thousands of dollars,"36,954",Roberts, TX
2788,48395,2017,Thousands of dollars,"676,946",Robertson, TX
2789,48397,2017,Thousands of dollars,"5,683,109",Rockwall, TX
2790,48399,2017,Thousands of dollars,"402,578",Runnels, TX
2791,48401,2017,Thousands of dollars,"1,876,004",Rusk, TX
2792,48403,2017,Thousands of dollars,"370,018",Sabine, TX
2793,48405,2017,Thousands of dollars,"315,897",San Augustine, TX
2794,48407,2017,Thousands of dollars,"953,050",San Jacinto, TX
2795,48409,2017,Thousands of dollars,"2,880,303",San Patricio, TX
2796,48411,2017,Thousands of dollars,"218,077",San Saba, TX
2797,48413,2017,Thousands of dollars,"107,545",Schleicher, TX
2798,48415,2017,Thousands of dollars,"640,096",Scurry, TX
2799,48417,2017,Thousands of dollars,"259,311",Shackelford, TX
2800,48419,2017,Thousands of dollars,"983,636",Shelby, TX
2801,48421,2017,Thousands of dollars,"199,039",Sherman, TX
2802,48423,2017,Thousands of dollars,"10,748,612",Smith, TX
2803,48425,2017,Thousands of dollars,"396,882",Somervell, TX
2804,48427,2017,Thousands of dollars,"1,610,124",Starr, TX
2805,48429,2017,Thousands of dollars,"347,238",Stephens, TX
2806,48431,2017,Thousands of dollars,"67,444",Sterling, TX
2807,48433,2017,Thousands of dollars,"67,822",Stonewall, TX
2808,48435,2017,Thousands of dollars,"220,744",Sutton, TX
2809,48437,2017,Thousands of dollars,"335,407",Swisher, TX
2810,48439,2017,Thousands of dollars,"97,639,160",Tarrant, TX
2811,48441,2017,Thousands of dollars,"5,905,276",Taylor, TX
2812,48443,2017,Thousands of dollars,"38,927",Terrell, TX
2813,48445,2017,Thousands of dollars,"415,134",Terry, TX
2814,48447,2017,Thousands of dollars,"51,509",Throckmorton, TX
2815,48449,2017,Thousands of dollars,"1,099,197",Titus, TX
2816,48451,2017,Thousands of dollars,"5,038,013",Tom Green, TX
2817,48453,2017,Thousands of dollars,"76,306,161",Travis, TX
2818,48455,2017,Thousands of dollars,"504,293",Trinity, TX
2819,48457,2017,Thousands of dollars,"679,576",Tyler, TX
2820,48459,2017,Thousands of dollars,"1,435,877",Upshur, TX
2821,48461,2017,Thousands of dollars,"143,669",Upton, TX
2822,48463,2017,Thousands of dollars,"998,375",Uvalde, TX
2823,48465,2017,Thousands of dollars,"1,709,010",Val Verde, TX
2824,48467,2017,Thousands of dollars,"2,022,347",Van Zandt, TX
2825,48469,2017,Thousands of dollars,"3,912,142",Victoria, TX
2826,48471,2017,Thousands of dollars,"1,972,461",Walker, TX
2827,48473,2017,Thousands of dollars,"1,924,416",Waller, TX
2828,48475,2017,Thousands of dollars,"476,994",Ward, TX
2829,48477,2017,Thousands of dollars,"1,673,002",Washington, TX
2830,48479,2017,Thousands of dollars,"8,246,035",Webb, TX
2831,48481,2017,Thousands of dollars,"1,701,191",Wharton, TX
2832,48483,2017,Thousands of dollars,"208,846",Wheeler, TX
2833,48485,2017,Thousands of dollars,"5,284,453",Wichita, TX
2834,48487,2017,Thousands of dollars,"504,719",Wilbarger, TX
2835,48489,2017,Thousands of dollars,"648,538",Willacy, TX
2836,48491,2017,Thousands of dollars,"26,332,236",Williamson, TX
2837,48493,2017,Thousands of dollars,"2,081,544",Wilson, TX
2838,48495,2017,Thousands of dollars,"325,228",Winkler, TX
2839,48497,2017,Thousands of dollars,"2,734,681",Wise, TX
2840,48499,2017,Thousands of dollars,"1,658,496",Wood, TX
2841,48501,2017,Thousands of dollars,"341,065",Yoakum, TX
2842,48503,2017,Thousands of dollars,"816,339",Young, TX
2843,48505,2017,Thousands of dollars,"391,345",Zapata, TX
2844,48507,2017,Thousands of dollars,"330,902",Zavala, TX
2845,49000,2017,Thousands of dollars,"134,803,819",Utah,
2846,49001,2017,Thousands of dollars,"187,516",Beaver, UT
2847,49003,2017,Thousands of dollars,"1,922,620",Box Elder, UT
2848,49005,2017,Thousands of dollars,"4,585,177",Cache, UT
2849,49007,2017,Thousands of dollars,"721,946",Carbon, UT
2850,49009,2017,Thousands of dollars,"40,221",Daggett, UT
2851,49011,2017,Thousands of dollars,"15,332,970",Davis, UT
2852,49013,2017,Thousands of dollars,"678,442",Duchesne, UT
2853,49015,2017,Thousands of dollars,"303,626",Emery, UT
2854,49017,2017,Thousands of dollars,"182,747",Garfield, UT
2855,49019,2017,Thousands of dollars,"479,765",Grand, UT
2856,49021,2017,Thousands of dollars,"1,534,519",Iron, UT
2857,49023,2017,Thousands of dollars,"383,498",Juab, UT
2858,49025,2017,Thousands of dollars,"287,399",Kane, UT
2859,49027,2017,Thousands of dollars,"452,441",Millard, UT
